Date,Country,City,Specie,count,min,max,median,variance
2/27/2020,PH,Butuan,temperature,8,25,30,26.2,37.6
3/11/2020,PH,Butuan,temperature,8,22,31.6,27,127.34
4/12/2020,PH,Butuan,temperature,16,23.2,32.2,26,113.47
1/21/2020,PH,Butuan,temperature,16,22.2,30.6,23.7,98.32
2/9/2020,PH,Butuan,temperature,13,23,31.8,25.9,99.85
5/4/2020,PH,Butuan,temperature,16,25.1,32.4,27.8,83.09
5/20/2020,PH,Butuan,temperature,14,26.9,33.7,28.2,70.27
5/8/2020,PH,Butuan,temperature,16,26.4,34,29.4,80.15
5/11/2020,PH,Butuan,temperature,16,26.4,32.2,28.4,42.1
1/7/2020,PH,Butuan,temperature,16,23.8,31.4,25.3,90.75
1/18/2020,PH,Butuan,temperature,16,22.5,33.2,25.3,156.08
2/25/2020,PH,Butuan,temperature,2,26,26.2,26,0.2
4/3/2020,PH,Butuan,temperature,8,24.2,32.5,27.6,90.96
1/8/2020,PH,Butuan,temperature,16,23,30.8,26,66.9
1/13/2020,PH,Butuan,temperature,16,23.6,29.1,25.2,38.96
1/14/2020,PH,Butuan,temperature,16,25,31.1,26.6,51.04
3/23/2020,PH,Butuan,temperature,8,24,32.6,26.5,98.37
4/10/2020,PH,Butuan,temperature,16,24,34.8,28.5,152.07
4/18/2020,PH,Butuan,temperature,14,25.2,32.8,28.3,105.44
4/24/2020,PH,Butuan,temperature,16,24.6,33.5,27.9,104.41
5/18/2020,PH,Butuan,temperature,14,27,34.6,30.1,82.43
1/12/2020,PH,Butuan,temperature,16,25,27.3,25.3,8.24
1/16/2020,PH,Butuan,temperature,16,24.8,31.3,25.4,40.8
1/23/2020,PH,Butuan,temperature,16,24,28.7,25.7,37.76
3/13/2020,PH,Butuan,temperature,8,23.5,30.2,27.4,68.33
1/19/2020,PH,Butuan,temperature,16,22.4,32.3,26.4,131.02
4/19/2020,PH,Butuan,temperature,16,24.6,29.4,26.4,29.94
1/5/2020,PH,Butuan,temperature,16,22.4,30.2,25.8,75.25
2/29/2020,PH,Butuan,temperature,8,24.3,28.8,26,24.99
3/7/2020,PH,Butuan,temperature,8,25.6,31.8,27.8,41.77
4/20/2020,PH,Butuan,temperature,16,25,33.4,26.7,76.18
5/12/2020,PH,Butuan,temperature,16,25.8,33.4,28.5,74.77
1/27/2020,PH,Butuan,temperature,8,25,32.6,27.1,74.17
3/5/2020,PH,Butuan,temperature,8,25.3,27.2,26,4.67
3/21/2020,PH,Butuan,temperature,8,24,29.6,25.2,53.6
4/29/2020,PH,Butuan,temperature,12,25.2,29.6,27.2,30.1
1/3/2020,PH,Butuan,temperature,8,26.6,31,26.6,43.31
2/11/2020,PH,Butuan,temperature,6,22.8,31.2,24.2,135.51
4/7/2020,PH,Butuan,temperature,8,24.4,34.1,27.8,132.33
5/23/2020,PH,Butuan,temperature,8,25,33.5,28.1,96.9
4/22/2020,PH,Butuan,temperature,16,24.9,34.3,28.8,104.26
5/14/2020,PH,Butuan,temperature,16,26,32.6,26.6,55.65
1/28/2020,PH,Butuan,temperature,8,25.8,32.5,27.4,70.76
3/1/2020,PH,Butuan,temperature,8,22.2,31.2,26.5,111.86
3/28/2020,PH,Butuan,temperature,16,26.2,32.5,28.3,67.64
4/17/2020,PH,Butuan,temperature,16,26.7,33.4,28,69.57
1/17/2020,PH,Butuan,temperature,16,23.8,33.6,26.5,119.56
4/26/2020,PH,Butuan,temperature,16,24.8,33.7,27,105.62
4/25/2020,PH,Butuan,temperature,16,25.8,34.2,29,98.53
3/12/2020,PH,Butuan,temperature,8,25.6,33.6,28,83.96
3/17/2020,PH,Butuan,temperature,8,23.2,29.4,24.8,41.29
3/22/2020,PH,Butuan,temperature,7,24.2,32.3,26.8,78.95
4/9/2020,PH,Butuan,temperature,8,25.9,33.2,26.8,90.91
1/15/2020,PH,Butuan,temperature,16,23.4,31,25.7,82.36
3/8/2020,PH,Butuan,temperature,8,26.1,32.2,27.5,58.33
3/9/2020,PH,Butuan,temperature,8,24,33.7,27.9,111.54
3/24/2020,PH,Butuan,temperature,11,25,31,27.4,52.56
5/13/2020,PH,Butuan,temperature,14,27.3,32.6,28.7,48.21
1/25/2020,PH,Butuan,temperature,11,25,30.4,26.8,42.95
1/31/2020,PH,Butuan,temperature,7,23.3,30.6,26.7,70.83
2/5/2020,PH,Butuan,temperature,8,22.4,29.4,24.5,63.51
3/6/2020,PH,Butuan,temperature,8,24.9,29.7,25.9,24.83
1/10/2020,PH,Butuan,temperature,14,24,31,27.6,56.55
2/3/2020,PH,Butuan,temperature,8,22.3,30.6,23.5,114.51
3/25/2020,PH,Butuan,temperature,14,24,33.8,28.4,124.07
5/7/2020,PH,Butuan,humidity,14,55.8,92.6,80.8,1911.23
5/17/2020,PH,Butuan,humidity,16,63.9,86.7,75.9,635.49
1/20/2020,PH,Butuan,humidity,16,72.8,92,85.1,399.68
2/7/2020,PH,Butuan,humidity,14,69,97,83.8,696.47
4/1/2020,PH,Butuan,humidity,8,52,88.5,74.2,1740.82
4/8/2020,PH,Butuan,humidity,8,67.4,93,82.8,621.14
4/23/2020,PH,Butuan,humidity,16,63.8,91.4,80.3,906
3/31/2020,PH,Butuan,humidity,7,56,89.2,82.1,1215.03
1/26/2020,PH,Butuan,humidity,7,62.1,86.6,81.2,751.05
2/6/2020,PH,Butuan,humidity,10,88.1,95.3,93.1,98.71
2/29/2020,PH,Butuan,humidity,8,72.7,95.3,85.2,600.59
3/12/2020,PH,Butuan,humidity,8,46,78.7,67.4,1617.13
3/15/2020,PH,Butuan,humidity,8,64.2,91.9,77.9,1139.02
2/10/2020,PH,Butuan,humidity,8,84.2,95.3,88.7,122.5
3/11/2020,PH,Butuan,humidity,8,54.5,94.1,78.9,1658.26
5/10/2020,PH,Butuan,humidity,16,64.6,92.1,80.1,816.55
1/18/2020,PH,Butuan,humidity,16,50.1,91.3,79.2,2520.96
3/27/2020,PH,Butuan,humidity,16,59.2,93,84.2,1825.68
4/9/2020,PH,Butuan,humidity,8,53.2,90.9,80.5,2261.06
4/13/2020,PH,Butuan,humidity,16,58.8,91.8,80.7,1396.58
4/27/2020,PH,Butuan,humidity,14,68.5,95.3,87.2,941.6
1/11/2020,PH,Butuan,humidity,16,64.1,91.4,85.1,1233.28
1/16/2020,PH,Butuan,humidity,16,68.9,97.1,91,703.73
3/18/2020,PH,Butuan,humidity,8,58.6,93.1,87.2,1365.31
3/29/2020,PH,Butuan,humidity,9,56.8,91.3,79.7,1559.78
1/13/2020,PH,Butuan,humidity,16,73.6,93.6,85.6,507.06
1/8/2020,PH,Butuan,humidity,16,59.5,108.1,79.6,2170.84
3/6/2020,PH,Butuan,humidity,8,77.8,97.1,92.6,425.93
5/15/2020,PH,Butuan,humidity,16,50.4,89.3,78.1,1917.57
2/4/2020,PH,Butuan,humidity,8,66.3,97.6,81.6,1230.57
3/19/2020,PH,Butuan,humidity,7,50.4,95.3,77.4,3447.62
3/25/2020,PH,Butuan,humidity,14,45.2,91.9,66.3,2656.91
5/5/2020,PH,Butuan,humidity,16,59.7,90.4,78.5,1252.88
5/13/2020,PH,Butuan,humidity,14,81.9,92.6,88.4,163.95
4/4/2020,PH,Butuan,humidity,8,57.9,97,73,2146.84
4/11/2020,PH,Butuan,humidity,14,42.3,91.8,79.6,2631.31
4/30/2020,PH,Butuan,humidity,16,78.1,94.8,87.3,477.52
5/2/2020,PH,Butuan,humidity,16,68.7,91.4,80.7,631.73
5/6/2020,PH,Butuan,humidity,16,56.8,93.8,84.3,1383.67
1/15/2020,PH,Butuan,humidity,16,69.2,93.1,84.3,772.61
1/22/2020,PH,Butuan,humidity,14,58.5,92.3,85.2,1483.93
1/31/2020,PH,Butuan,humidity,7,65.5,92.4,81.7,1275.61
3/8/2020,PH,Butuan,humidity,8,65.1,90.4,83.6,867.88
5/26/2020,PH,Butuan,humidity,8,69.4,93.6,86,586.1
5/18/2020,PH,Butuan,humidity,14,65,88.8,84.2,665.53
1/4/2020,PH,Butuan,humidity,16,55.4,94.7,83.5,1968.91
1/7/2020,PH,Butuan,humidity,16,65.7,93,71.6,1152.16
1/29/2020,PH,Butuan,humidity,8,63.5,92.5,86.8,1371.97
4/7/2020,PH,Butuan,humidity,8,63,93.2,83.5,933.73
5/12/2020,PH,Butuan,humidity,16,67.9,91.4,86.7,704.9
1/9/2020,PH,Butuan,humidity,16,82.8,94.8,90.9,219.2
3/2/2020,PH,Butuan,humidity,7,74.6,89.8,87.2,450.99
3/21/2020,PH,Butuan,humidity,8,70.6,91.4,86.8,658.76
5/11/2020,PH,Butuan,humidity,16,68.6,95.5,85.8,771.01
5/1/2020,PH,Butuan,humidity,16,62.8,93.6,86.4,1288.32
1/3/2020,PH,Butuan,humidity,8,62.1,78.2,68.6,484.94
1/19/2020,PH,Butuan,humidity,16,52.3,90.2,79.6,1894.08
3/9/2020,PH,Butuan,humidity,8,54.3,93.6,65.1,1907.71
3/13/2020,PH,Butuan,humidity,8,67.4,91.3,81.2,805.61
4/18/2020,PH,Butuan,humidity,14,57.1,89.3,79.9,1657.61
2/26/2020,PH,Butuan,humidity,8,60,88.1,79.6,1315.71
3/10/2020,PH,Butuan,humidity,7,58.4,91.8,79.3,1569.02
3/28/2020,PH,Butuan,humidity,16,60.5,100,79.9,1674.2
4/24/2020,PH,Butuan,humidity,16,57.6,93.6,81.3,1712.24
5/22/2020,PH,Butuan,humidity,8,64,93.7,88.9,1394.3
1/6/2020,PH,Butuan,humidity,16,62.8,89.2,74.7,1098.24
1/30/2020,PH,Butuan,humidity,7,65.7,93,83.6,1445.13
4/10/2020,PH,Butuan,humidity,16,48.1,90.8,63.9,2596.71
4/21/2020,PH,Butuan,humidity,16,68.8,95.3,83.9,899.04
5/3/2020,PH,Butuan,humidity,14,85.7,93.7,92.5,84.55
3/1/2020,PH,Butuan,humidity,8,56.4,93.5,80.7,1949.74
5/25/2020,PH,Butuan,humidity,8,64.3,91.4,78.9,886.31
1/17/2020,PH,Butuan,humidity,16,58.4,95.9,83.1,1707.41
3/24/2020,PH,Butuan,humidity,11,67.2,90.8,78.8,781.58
4/16/2020,PH,Butuan,humidity,16,53,93.1,76.7,1869.45
1/5/2020,PH,Butuan,humidity,16,71.2,91.8,75.6,678.43
4/25/2020,PH,Butuan,humidity,16,55.1,87.7,68.1,1540.98
4/19/2020,PH,Butuan,humidity,16,73.2,93.1,78.9,434.27
5/4/2020,PH,Butuan,humidity,16,69.9,94.8,88.4,932.77
5/9/2020,PH,Butuan,humidity,16,65.3,90.9,78.2,784.95
1/27/2020,PH,Butuan,humidity,8,67,91.4,79.8,793.45
3/22/2020,PH,Butuan,humidity,7,59.5,91.9,83.7,1351.42
4/2/2020,PH,Butuan,humidity,7,55.5,91.9,73.5,1924.98
4/12/2020,PH,Butuan,humidity,16,49.8,90.2,76,1739.68
5/21/2020,PH,Butuan,humidity,16,59.4,92.6,80.5,1237.38
2/11/2020,PH,Butuan,humidity,6,59.2,95.9,70.9,2803.54
3/7/2020,PH,Butuan,humidity,8,69.3,97.1,80.4,756.66
4/5/2020,PH,Butuan,humidity,8,53.4,91.3,77.4,1721.34
4/14/2020,PH,Butuan,humidity,16,59.4,88.1,82.2,950.11
2/5/2020,PH,Butuan,humidity,8,69.3,95.3,90.9,949.8
2/9/2020,PH,Butuan,humidity,13,54.8,93.5,87.2,1877.07
2/25/2020,PH,Butuan,humidity,2,78.2,81.6,78.2,57.8
2/27/2020,PH,Butuan,humidity,8,71.1,93.6,82.3,642.07
2/28/2020,PH,Butuan,humidity,8,78.1,95.3,91.5,312.79
1/10/2020,PH,Butuan,humidity,14,66.8,89.8,79.3,670.59
1/12/2020,PH,Butuan,humidity,16,83.2,93.1,87.7,107.47
1/14/2020,PH,Butuan,humidity,16,68,92,81.7,856.71
5/20/2020,PH,Butuan,humidity,14,73.1,93.2,90.5,640.43
2/3/2020,PH,Butuan,humidity,8,61.9,91.8,74,1837.39
3/23/2020,PH,Butuan,humidity,8,67.1,93.1,78.9,1054.54
4/22/2020,PH,Butuan,humidity,16,52.2,92.5,69.4,1791.52
4/29/2020,PH,Butuan,humidity,12,78.2,92.6,83.4,319.03
5/19/2020,PH,Butuan,humidity,16,71.4,94.9,87.4,528.51
1/23/2020,PH,Butuan,humidity,16,74,95.3,86.7,726.44
2/1/2020,PH,Butuan,humidity,8,64.5,93,87.6,1302.31
3/16/2020,PH,Butuan,humidity,8,53.5,91.8,75.6,1916.86
3/26/2020,PH,Butuan,humidity,14,68,92.5,78.3,823.84
4/28/2020,PH,Butuan,humidity,12,69,93.7,77.5,717.76
5/14/2020,PH,Butuan,humidity,16,67.9,93.1,83.5,619.43
3/14/2020,PH,Butuan,humidity,8,55.1,93.5,84.2,2094.76
3/30/2020,PH,Butuan,humidity,8,58.7,91.3,78.3,1563.37
4/20/2020,PH,Butuan,humidity,16,64.9,93.7,88.3,857.74
5/8/2020,PH,Butuan,humidity,16,47.9,92.6,82.1,2508.61
4/17/2020,PH,Butuan,humidity,16,57.9,88.8,78.8,1353.44
5/24/2020,PH,Butuan,humidity,9,53.7,93.1,80.4,2054.19
3/20/2020,PH,Butuan,humidity,7,54.6,92.4,84.8,1881.43
1/21/2020,PH,Butuan,humidity,16,60.2,97.6,83.8,1482.41
1/24/2020,PH,Butuan,humidity,16,70,91.4,83.7,601.6
1/28/2020,PH,Butuan,humidity,8,67.1,89.3,82.8,583.4
2/2/2020,PH,Butuan,humidity,8,63.8,93,78.7,1128.46
2/8/2020,PH,Butuan,humidity,16,60.4,93.6,73.4,1484.64
1/25/2020,PH,Butuan,humidity,11,69.9,94.2,86.7,779.59
4/3/2020,PH,Butuan,humidity,8,61.3,91.9,74.7,1020.65
4/6/2020,PH,Butuan,humidity,8,63.4,89.6,77.1,960.62
5/16/2020,PH,Butuan,humidity,16,58.4,91,73.3,1250.88
3/5/2020,PH,Butuan,humidity,8,86.8,95.3,91.4,102.68
4/15/2020,PH,Butuan,humidity,16,63.5,90.9,77.9,1037.77
5/23/2020,PH,Butuan,humidity,8,63.8,95.4,77.4,1405.91
3/17/2020,PH,Butuan,humidity,8,80.7,91.9,84.4,148.33
4/26/2020,PH,Butuan,humidity,16,52.5,93.1,77.8,2166.21
5/27/2020,PH,Butuan,humidity,8,68.2,87.2,77.7,462.4
4/20/2020,PH,Butuan,wind-speed,14,1,4,1,11.43
5/25/2020,PH,Butuan,wind-speed,5,1,2,1,3
5/8/2020,PH,Butuan,wind-speed,14,1,3,1,8.35
4/12/2020,PH,Butuan,wind-speed,16,1,3,1,5.33
4/13/2020,PH,Butuan,wind-speed,16,1,4,1,18.67
4/21/2020,PH,Butuan,wind-speed,16,1,4,1,10
5/9/2020,PH,Butuan,wind-speed,14,1,4,2,10.55
4/14/2020,PH,Butuan,wind-speed,16,1,4,2,11.83
4/27/2020,PH,Butuan,wind-speed,10,1,3,1,7.11
5/6/2020,PH,Butuan,wind-speed,14,1,4,2,9.23
1/3/2020,PH,Butuan,wind-speed,8,1,4,2,13.57
3/30/2020,PH,Butuan,wind-speed,7,1,3,1,6.19
4/19/2020,PH,Butuan,wind-speed,16,1,3,1,7.33
4/5/2020,PH,Butuan,wind-speed,8,1,3,1,5.71
4/23/2020,PH,Butuan,wind-speed,16,1,6,2,31.33
5/19/2020,PH,Butuan,wind-speed,16,1,2,1,2
5/12/2020,PH,Butuan,wind-speed,16,1,3,1,7.33
4/1/2020,PH,Butuan,wind-speed,6,1,4,1,24
4/8/2020,PH,Butuan,wind-speed,6,1,3,1,12
4/17/2020,PH,Butuan,wind-speed,14,1,5,2,30.33
5/22/2020,PH,Butuan,wind-speed,7,1,3,1,6.19
4/16/2020,PH,Butuan,wind-speed,16,1,7,2,42.67
5/1/2020,PH,Butuan,wind-speed,12,1,4,2,10.91
5/14/2020,PH,Butuan,wind-speed,16,1,6,2,29.33
4/2/2020,PH,Butuan,wind-speed,6,1,6,3,37.67
4/25/2020,PH,Butuan,wind-speed,16,1,4,2,9.17
5/2/2020,PH,Butuan,wind-speed,16,1,2,1,2.5
4/29/2020,PH,Butuan,wind-speed,12,1,4,1,13.64
5/15/2020,PH,Butuan,wind-speed,14,1,4,2,14.51
5/17/2020,PH,Butuan,wind-speed,16,1,5,2,15.83
4/3/2020,PH,Butuan,wind-speed,7,1,5,1,30
4/24/2020,PH,Butuan,wind-speed,12,1,4,1,14.55
4/26/2020,PH,Butuan,wind-speed,16,1,2,1,2.5
4/30/2020,PH,Butuan,wind-speed,10,1,2,2,2.67
5/5/2020,PH,Butuan,wind-speed,16,1,4,1,11.83
1/4/2020,PH,Butuan,wind-speed,14,1,2,1,1.32
4/7/2020,PH,Butuan,wind-speed,7,1,4,1,12.38
4/10/2020,PH,Butuan,wind-speed,12,1,2,1,2.42
4/28/2020,PH,Butuan,wind-speed,12,1,2,1,2.42
5/7/2020,PH,Butuan,wind-speed,12,1,6,1,35.15
5/26/2020,PH,Butuan,wind-speed,7,1,2,1,1.43
4/18/2020,PH,Butuan,wind-speed,14,1,2,2,2.2
5/3/2020,PH,Butuan,wind-speed,12,1,3,1,6.36
5/16/2020,PH,Butuan,wind-speed,16,1,5,2,15.83
5/20/2020,PH,Butuan,wind-speed,14,2,4,2,5.71
3/31/2020,PH,Butuan,wind-speed,5,1,3,2,7
4/4/2020,PH,Butuan,wind-speed,8,1,3,1,8.39
4/9/2020,PH,Butuan,wind-speed,7,1,6,2,52.38
5/18/2020,PH,Butuan,wind-speed,14,2,3,3,2.2
5/27/2020,PH,Butuan,wind-speed,8,1,3,2,7.86
4/6/2020,PH,Butuan,wind-speed,8,1,3,1,8.57
5/13/2020,PH,Butuan,wind-speed,12,1,4,1,12.42
5/23/2020,PH,Butuan,wind-speed,8,1,4,1,22.68
4/22/2020,PH,Butuan,wind-speed,16,1,5,2,25.17
5/11/2020,PH,Butuan,wind-speed,14,1,4,1,11.43
5/21/2020,PH,Butuan,wind-speed,14,1,4,2,21.1
5/4/2020,PH,Butuan,wind-speed,14,1,3,1,8.35
5/10/2020,PH,Butuan,wind-speed,16,1,3,1,5.33
5/24/2020,PH,Butuan,wind-speed,9,1,4,1,10
1/5/2020,PH,Butuan,wind-speed,16,1,2,1,2
4/11/2020,PH,Butuan,wind-speed,14,1,2,1,2.2
4/15/2020,PH,Butuan,wind-speed,16,1,3,1,5.33
4/15/2020,PH,Butuan,o3,24,2.5,168.9,55.8,13035.3
4/19/2020,PH,Butuan,o3,22,19.5,68.8,41.5,1615.25
4/22/2020,PH,Butuan,o3,24,10.2,84.5,48.8,3801.48
4/23/2020,PH,Butuan,o3,24,18.3,143.1,47.6,8094.93
4/27/2020,PH,Butuan,o3,24,0.9,103.6,34.6,7720.48
5/15/2020,PH,Butuan,o3,24,12.6,159.7,43.5,12314
1/3/2020,PH,Butuan,o3,23,16.7,28.1,25.6,163.95
1/15/2020,PH,Butuan,o3,24,15.1,25.2,20.4,117.86
1/16/2020,PH,Butuan,o3,24,15.1,19.9,17.9,22.08
1/18/2020,PH,Butuan,o3,23,15.9,25.6,18.3,66.98
1/8/2020,PH,Butuan,o3,24,15.9,27.7,21.6,147.34
5/2/2020,PH,Butuan,o3,24,21.2,112.6,44.3,7051.51
1/17/2020,PH,Butuan,o3,24,15.9,22.4,17.9,36.64
1/11/2020,PH,Butuan,o3,23,17.9,26.4,24,62.29
1/14/2020,PH,Butuan,o3,24,15.9,27.3,22.8,132.28
1/19/2020,PH,Butuan,o3,24,15.5,24.4,18.7,49.69
2/11/2020,PH,Butuan,o3,22,15.9,40.3,22.4,390.96
5/17/2020,PH,Butuan,o3,24,12.2,107.1,33.3,4401.1
1/7/2020,PH,Butuan,o3,22,15.9,26.4,22.4,134.91
5/1/2020,PH,Butuan,o3,24,4.5,100.6,41.9,6392.84
5/3/2020,PH,Butuan,o3,24,6.5,79.3,39,3541.13
5/7/2020,PH,Butuan,o3,19,13.5,208,64.9,36710.7
1/22/2020,PH,Butuan,o3,13,13,33.3,19.1,421.82
2/9/2020,PH,Butuan,o3,9,17.9,22.4,19.9,30.09
5/11/2020,PH,Butuan,o3,24,18.7,174.6,87.1,16046.5
1/25/2020,PH,Butuan,o3,3,16.7,17.1,16.7,0.53
4/25/2020,PH,Butuan,o3,24,13.9,122.6,40.3,7380.78
1/1/2020,PH,Butuan,o3,24,17.9,27.3,24.8,78.1
1/2/2020,PH,Butuan,o3,3,20.4,26.9,21.6,119.63
1/4/2020,PH,Butuan,o3,24,17.1,29.7,23.6,119.97
1/12/2020,PH,Butuan,o3,24,16.7,27.3,23.6,142.76
5/6/2020,PH,Butuan,o3,23,2.9,209.5,71.4,22214.5
4/29/2020,PH,Butuan,o3,24,4.5,106.6,39.4,4748.7
5/5/2020,PH,Butuan,o3,22,0.5,173.2,83.2,18621.2
5/8/2020,PH,Butuan,o3,23,0.5,219.4,57.1,30612.3
5/9/2020,PH,Butuan,o3,19,25.6,142.6,47.2,14718.4
4/14/2020,PH,Butuan,o3,24,4.5,111.6,41.5,6470.49
4/17/2020,PH,Butuan,o3,24,7.4,104.6,30.9,6785.72
4/18/2020,PH,Butuan,o3,24,0.9,107.1,43.1,7908.32
4/24/2020,PH,Butuan,o3,24,1.7,72.1,37,2128.18
5/12/2020,PH,Butuan,o3,23,24,138.1,57.1,8400.58
5/20/2020,PH,Butuan,o3,11,15.1,34.2,24.4,316.76
5/22/2020,PH,Butuan,o3,3,10.6,14.3,14.3,45.63
1/24/2020,PH,Butuan,o3,21,17.1,22.4,19.5,22.18
2/10/2020,PH,Butuan,o3,22,15.9,26.9,18.3,126.63
4/13/2020,PH,Butuan,o3,6,43.1,74,46.3,1693.38
5/4/2020,PH,Butuan,o3,24,17.1,111.6,39,7601.22
1/5/2020,PH,Butuan,o3,6,22.4,24.4,23.2,5.6
1/6/2020,PH,Butuan,o3,24,16.7,26.9,22,112
1/9/2020,PH,Butuan,o3,24,16.3,28.5,20.8,151.76
1/20/2020,PH,Butuan,o3,24,15.9,24,19.5,38.09
5/16/2020,PH,Butuan,o3,24,12.2,87.7,35,3598.14
5/21/2020,PH,Butuan,o3,13,9,18.3,12.6,72.12
1/21/2020,PH,Butuan,o3,24,13,35,21.2,547.9
4/16/2020,PH,Butuan,o3,24,20.4,171.3,50.6,11863
4/30/2020,PH,Butuan,o3,24,17.9,55.8,32.5,780.57
5/13/2020,PH,Butuan,o3,24,12.2,179.9,61.7,18396.4
1/10/2020,PH,Butuan,o3,20,15.9,28.9,22,176.24
5/10/2020,PH,Butuan,o3,24,20.8,179.5,62.3,13033.6
5/18/2020,PH,Butuan,o3,24,1.7,100.1,44.7,3651.57
12/31/2019,PH,Butuan,o3,8,20.4,28.9,25.6,115.08
1/13/2020,PH,Butuan,o3,10,15.9,25.2,17.5,146.11
4/20/2020,PH,Butuan,o3,24,6.5,101.6,37.4,5690.82
4/26/2020,PH,Butuan,o3,24,1.7,163.1,48,16297.2
4/21/2020,PH,Butuan,o3,20,5.3,70.8,35,3609.45
4/28/2020,PH,Butuan,o3,24,5.7,131.6,43.5,10734.8
5/14/2020,PH,Butuan,o3,24,22,245.8,59.7,25159.3
5/19/2020,PH,Butuan,o3,24,19.5,91.6,34.6,3797.72
1/1/2020,PH,Butuan,so2,11,0.6,1.1,0.6,0.64
4/28/2020,PH,Butuan,so2,24,4.6,24.9,14.7,329.25
1/8/2020,PH,Butuan,so2,11,0.6,1.1,0.6,0.64
4/25/2020,PH,Butuan,so2,24,0.6,23.9,13.7,476.29
4/30/2020,PH,Butuan,so2,24,2.1,15.2,6.6,94.68
5/11/2020,PH,Butuan,so2,24,1.1,27.4,17.8,462.72
2/11/2020,PH,Butuan,so2,18,0.6,2.1,0.6,1.54
4/19/2020,PH,Butuan,so2,22,1.6,20.8,10.2,165.02
1/20/2020,PH,Butuan,so2,11,0.6,1.1,0.6,0.64
5/22/2020,PH,Butuan,so2,2,1.6,1.6,1.6,0
1/6/2020,PH,Butuan,so2,12,0.6,1.1,0.6,0.51
5/10/2020,PH,Butuan,so2,24,4.6,45.1,14.2,1191.27
5/16/2020,PH,Butuan,so2,24,1.1,13.2,6.6,87.58
5/20/2020,PH,Butuan,so2,10,2.1,10.7,4.6,73.45
1/14/2020,PH,Butuan,so2,10,0.6,1.1,0.6,0.67
4/13/2020,PH,Butuan,so2,6,5.6,17.3,10.2,201.31
4/18/2020,PH,Butuan,so2,24,5.6,31.5,10.2,588.64
4/23/2020,PH,Butuan,so2,24,5.1,37.5,10.7,439.34
4/26/2020,PH,Butuan,so2,24,3.1,31.5,11.2,558.1
5/19/2020,PH,Butuan,so2,24,1.1,17.3,9.2,135
1/19/2020,PH,Butuan,so2,15,0.6,1.6,0.6,1.02
5/21/2020,PH,Butuan,so2,9,0.6,1.6,1.6,1.32
1/11/2020,PH,Butuan,so2,7,0.6,1.1,0.6,0.36
4/15/2020,PH,Butuan,so2,24,6.6,34.5,11.7,452.05
5/3/2020,PH,Butuan,so2,24,2.1,15.8,7.1,128.27
5/7/2020,PH,Butuan,so2,24,5.1,34.5,13.2,722.79
5/13/2020,PH,Butuan,so2,24,6.1,41.6,17.8,796.64
4/21/2020,PH,Butuan,so2,20,2.1,29.4,6.1,578.85
4/29/2020,PH,Butuan,so2,24,0.6,23.9,10.7,376.9
1/9/2020,PH,Butuan,so2,4,0.6,1.1,0.6,0.62
1/10/2020,PH,Butuan,so2,7,0.6,1.6,1.1,1.43
4/27/2020,PH,Butuan,so2,24,1.6,37.5,9.7,614.88
5/12/2020,PH,Butuan,so2,24,5.1,28.4,16.8,400.47
12/31/2019,PH,Butuan,so2,3,0.6,0.6,0.6,0
1/5/2020,PH,Butuan,so2,3,0.6,0.6,0.6,0
1/7/2020,PH,Butuan,so2,10,0.6,1.1,0.6,0.67
1/24/2020,PH,Butuan,so2,10,0.6,1.1,0.6,0.58
1/25/2020,PH,Butuan,so2,3,0.6,0.6,0.6,0
4/17/2020,PH,Butuan,so2,24,1.6,19.8,8.7,235.21
5/17/2020,PH,Butuan,so2,24,1.1,22.8,9.2,335.6
4/24/2020,PH,Butuan,so2,24,5.1,16.3,9.7,120.32
5/6/2020,PH,Butuan,so2,24,3.1,38.6,13.2,953.66
1/17/2020,PH,Butuan,so2,10,0.6,1.6,0.6,1.25
2/10/2020,PH,Butuan,so2,12,0.6,1.1,1.1,0.66
4/16/2020,PH,Butuan,so2,24,1.1,23.4,11.7,332.7
4/20/2020,PH,Butuan,so2,24,2.1,18.8,10.2,305.48
5/1/2020,PH,Butuan,so2,24,1.6,24.4,10.2,441.53
5/9/2020,PH,Butuan,so2,24,4.1,54,10.7,1294.87
5/15/2020,PH,Butuan,so2,24,4.1,36.5,14.7,558.79
1/15/2020,PH,Butuan,so2,7,0.6,1.1,0.6,0.71
1/22/2020,PH,Butuan,so2,6,0.6,1.6,0.6,2.42
4/22/2020,PH,Butuan,so2,24,2.1,20.3,13.2,210.76
5/2/2020,PH,Butuan,so2,24,3.1,41.1,10.7,736.97
1/3/2020,PH,Butuan,so2,8,0.6,1.6,0.6,1.38
1/16/2020,PH,Butuan,so2,9,0.6,1.1,0.6,0.62
1/18/2020,PH,Butuan,so2,12,0.6,1.1,0.6,0.61
1/21/2020,PH,Butuan,so2,17,0.6,1.6,1.1,1.23
5/4/2020,PH,Butuan,so2,24,1.6,35,7.6,617.27
5/5/2020,PH,Butuan,so2,24,5.1,40.6,18.3,643.95
5/14/2020,PH,Butuan,so2,24,4.1,37,13.7,502.66
1/4/2020,PH,Butuan,so2,11,0.6,1.1,0.6,0.68
2/9/2020,PH,Butuan,so2,6,0.6,1.1,0.6,0.75
4/14/2020,PH,Butuan,so2,24,2.6,24.9,11.7,216.52
5/8/2020,PH,Butuan,so2,24,7.1,54.5,14.7,1632.08
5/18/2020,PH,Butuan,so2,24,4.6,34,11.2,678.26
